Time [h],SOC,SOH,Temperature (°C),Resistance (Ohm)
0.0,0.9799999999999996,100.00000000000003,24.999999999999886,0.10002424734600775
0.016666666666666666,0.9724462192175642,99.97575265399229,25.330459215619896,0.10004888131249366
0.03333333333333333,0.9680576790132229,99.9507320670282,25.63312272461303,0.10007388167268035
0.05,0.9640282517885621,99.9257519336189,25.908906532151377,0.10009872356331573
0.06666666666666667,0.9601083138882922,99.90104828575745,26.1600260356513,0.1001232332135353
0.08333333333333333,0.9562263615373003,99.87673263317974,26.388699268280106,0.10014732398701265
0.1,0.9523601652363032,99.85286673880276,26.59695888197109,0.10017094866831283
0.11666666666666667,0.9485031999623764,99.82948327057937,26.78660684423727,0.10019408328621703
0.13333333333333333,0.9446534034521343,99.80659750299438,26.959284690039283,0.1002167187731436
0.15,0.9408102265904912,99.78421229672621,27.116535376418426,0.10023885321177281
0.16666666666666666,0.9369735489422119,99.76232862573596,27.259490613510934,0.1002604976988554
0.18333333333333332,0.9331430914090613,99.74092332256103,27.38976446251553,0.10028166760905825
0.2,0.9293187996787896,99.71998880533026,27.50828389974555,0.10030237469115144
0.21666666666666667,0.9255005000795499,99.69950915837464,27.616066420654022,0.10032263559762741
0.23333333333333334,0.921687980241825,99.67946699237835,27.71406762666436,0.10034246785944202
0.25,0.9178809950300566,99.6598446347454,27.803148224954555,0.10036188913773351
0.26666666666666666,0.9140792735798925,99.64062443579539,27.884095336155497,0.10038091690445383
0.2833333333333333,0.9102825294848668,99.62178910130474,27.957630077984334,0.10039956818196183
0.3,0.9064904651255642,99.60332188077939,28.024410363263087,0.10041785831569329
0.31666666666666665,0.9027028011103194,99.58520883384182,28.084999638971112,0.100435804218002
0.3333333333333333,0.898919164335267,99.56743007616197,28.140016863098936,0.10045342180483444
0.35,0.8951392678568217,99.54997366017696,28.189900833590855,0.10047072405244022
0.36666666666666664,0.8913627782073108,99.5328255809504,28.23510220498565,0.10048772451351257
0.38333333333333336,0.887589360100164,99.51597273803226,28.276024979296835,0.10050443590334349
0.4,0.8838186762828315,99.49940280128857,28.31303482802292,0.10052087022365648
0.4166666666666667,0.8800503903592055,99.48310409740625,28.346467542651112,0.10053703883636379
0.43333333333333335,0.8762841701736265,99.46706557587396,28.376632492978217,0.1005529524823704
0.45,0.8725196904980055,99.45127680539304,28.40381403641112,0.10056861995299227
0.4666666666666667,0.8687566524049174,99.43573063463023,28.428245974413073,0.10058405236138739
0.48333333333333334,0.8649947083217763,99.42041198860281,28.450234735233664,0.10059926002290676
0.5,0.861233598311969,99.40531531159147,28.469959486056723,0.10060680836141243
0.5000000000002778,0.861233598311969,99.40531531159147,28.469959486056723,0.10061424853024122
0.5166666666666667,0.8574730510742133,99.39043497393392,28.487601851145712,0.10062902767141678
0.5333333333333333,0.8537127750907884,99.3757570292403,28.503409345649004,0.10064360686768703
0.55,0.8499525228532586,99.36127658139341,28.517531238119545,0.1006579917833707
0.5666666666666667,0.8461920866209552,99.34698719787298,28.530109308101657,0.10067218886516092
0.5833333333333334,0.842431262669838,99.33288241781298,28.54128152597275,0.10068620432570782
0.6,0.8386698693981822,99.31895627677918,28.551170806794516,0.10070004438063357
0.6166666666666667,0.8349077130494958,99.30520230796148,28.55990695300096,0.10071371516594493
0.6333333333333333,0.8311446275023029,99.29161470615645,28.567601420339543,0.10072722234374298
0.65,0.8273804626069517,99.27818795236539,28.57435549643469,0.10074057128638614
0.6666666666666666,0.8236150836375176,99.26491682087013,28.580260865361424,0.10075376117389956
0.6833333333333333,0.8198482644149186,99.25180817733855,28.58534419256091,0.10076680177555591
0.7,0.8160801005221858,99.23883561755744,28.58978530581726,0.1007797046911721
0.7166666666666667,0.8123104295039775,99.22600234610617,28.593612496615208,0.10079246935791003
0.7333333333333333,0.808539152119055,99.21330628408157,28.596877314422272,0.10080509876115872
0.75,0.8047662079341313,99.2007435396088,28.5996326312943,0.10081759661133832
0.7666666666666667,0.8009915464096595,99.18831058372237,28.601924886336747,0.1008299664957622
0.7833333333333333,0.7972151212152495,99.17600377076103,28.603800195767917,0.10084221210783134
0.8,0.7934368886148223,99.1638193595841,28.605304175216418,0.10085433706761746
0.8166666666666667,0.7896568126001031,99.1517538511888,28.606477522310968,0.10086633980592079
0.8333333333333334,0.7858747025507256,99.13981388297742,28.607332117661826,0.10087822812631243
0.85,0.7820908560640243,99.1279772104055,28.60794561704256,0.1008900106250578
0.8666666666666667,0.7783051252068427,99.1162488854867,28.60832734659715,0.10090168558786644
0.8833333333333333,0.7745174832741172,99.10462728478822,28.608499482415482,0.1009132551623949
0.9,0.7707279286415408,99.0931097364298,28.608484177397315,0.10092472188335051
0.9166666666666666,0.7669364595908071,99.08169384287697,28.608301238289414,0.1009360881519241
0.9333333333333333,0.763143077375398,99.0703771992826,28.607969433750952,0.10094735634683555
0.95,0.7593477838629656,99.05915745305411,28.607506604548178,0.10095852891420924
0.9666666666666667,0.755550581630847,99.04803206453522,28.606931590698537,0.10096960397240459
0.9833333333333333,0.7517512918229706,99.0370073366634,28.60625215377536,0.10098058747230845
1.0,0.7479502593448641,99.0260650647275,28.605496848150608,0.10099148653527652
1.0166666666666666,0.7441473644625712,99.01520921072726,28.604672203018197,0.10100229927024443
1.0333333333333334,0.7403425768635359,99.00443959479168,28.603787355344366,0.10101302677733608
1.05,0.7365359056981866,98.99375419654396,28.60285257703589,0.10102367082560892
1.0666666666666667,0.7327273517222025,98.983151498246,28.601876737472992,0.10103423302095167
1.0833333333333333,0.7289169150566367,98.97262980585847,28.600869566168853,0.1010447150069802
